"","ST_CASE","OBJECT_ID","FID","LATITUDE","LONGITUD","PERMVIT","PERSONS","MONTH","DAY_WEEK","HOUR","ROUTE","SP_JUR","HARM_EV","RELJCT1","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER","FATALS","STATE","A_RU","A_INTER","A_TOD","A_DOW","A_CT","A_MC","A_SPCRA","A_PED","A_ROLL","A_POLPUR","A_POSBAC","A_D15_20","A_D65PLS","A_D21_24","A_HR","A_DIST","A_DROWSY","STATE_NAME","drunkDr"
"14819",260276,26,3890,42.43317778,-83.23896667,3,3,6,1,12,6,0,12,0,2,2,0,1,1,1,1,26,2,2,1,2,2,1,1,2,2,2,3,1,2,2,2,2,2,"Michigan",0
"14820",260277,26,4117,42.32621667,-85.09464722,2,2,6,1,7,4,0,30,0,1,1,0,4,1,10,1,26,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,"Michigan",0
"14821",260278,26,3537,42.66528889,-82.84076111,4,4,6,7,23,3,0,8,0,1,1,0,1,2,10,1,26,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,"Michigan",0
"14822",260279,26,4301,42.22863889,-83.19448056,1,1,6,2,20,6,0,30,0,1,1,0,4,5,10,1,26,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14823",260280,26,4346,42.20097778,-85.66731389,2,2,6,3,9,4,0,12,0,2,2,0,1,1,1,1,26,1,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14824",260281,26,3976,42.39191667,-83.31463056,2,2,6,4,13,6,0,12,0,3,3,0,1,1,1,1,26,1,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14825",260282,26,3814,42.47484444,-83.14372778,2,2,6,3,14,6,0,12,0,2,2,0,1,1,1,2,26,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14826",260283,26,3676,42.56665833,-83.00805833,1,1,6,3,16,6,0,1,0,1,1,0,1,1,10,1,26,2,2,1,1,1,1,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14827",260284,26,4186,42.28838333,-85.50241944,1,1,6,6,3,3,0,59,0,1,1,0,4,2,2,1,26,1,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,"Michigan",1
"14828",260285,26,3629,42.60079167,-83.0266,3,3,6,3,21,3,0,12,0,1,1,0,1,2,1,1,26,2,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,"Michigan",0
"14829",260286,26,4880,41.87018333,-83.98306111,2,2,6,2,15,2,0,12,0,1,1,0,1,1,2,1,26,1,2,1,1,2,2,1,2,2,2,3,2,2,1,2,2,2,"Michigan",0
"14830",260287,26,4344,42.20195,-83.69324444,4,4,6,7,1,2,0,12,0,1,1,0,1,2,2,1,26,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,"Michigan",1
"14831",260288,26,4853,41.88485833,-83.85290556,1,1,6,1,23,4,0,32,0,1,1,0,4,2,1,1,26,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,"Michigan",0
"14832",260289,26,3867,42.44655556,-83.12501389,5,5,6,4,13,3,0,12,0,2,2,0,1,1,1,1,26,2,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,"Michigan",0
"14833",260290,26,3223,42.91263056,-85.61188333,2,2,6,1,23,3,0,9,0,1,1,0,1,2,1,1,26,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,"Michigan",0
"14834",260291,26,4171,42.29560556,-85.72651389,1,1,6,7,2,3,0,11,0,1,1,0,1,3,1,1,26,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14835",260292,26,2440,43.58703333,-83.7994,2,2,6,2,10,4,0,12,0,2,2,0,1,1,1,1,26,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14836",260293,26,3336,42.80932778,-83.28855556,5,5,6,2,15,4,0,12,0,2,3,0,1,1,2,1,26,1,2,1,1,3,1,2,2,1,2,3,2,2,2,2,2,2,"Michigan",0
"14837",260294,26,2682,43.26379167,-85.69240556,4,4,6,7,23,4,0,12,0,2,2,0,1,2,1,1,26,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14838",260295,26,2870,43.11774722,-85.47840833,2,2,6,6,21,4,0,12,0,8,1,0,1,2,1,1,26,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,"Michigan",2
"14839",260296,26,1048,45.75291111,-87.27448889,9,9,6,4,19,4,0,12,0,2,2,0,1,1,1,1,26,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,"Michigan",0
"14840",260297,26,4046,42.36293056,-83.0252,2,2,6,3,21,3,0,12,0,8,1,0,1,1,1,1,26,2,2,2,1,2,1,1,2,2,2,3,2,2,2,1,1,2,"Michigan",0
"14841",260298,26,4090,42.33791667,-85.28705833,2,2,6,6,22,6,0,12,0,2,2,0,1,3,1,1,26,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14842",260299,26,1832,44.46470833,-83.33387222,1,1,6,7,18,4,0,30,0,1,1,0,4,1,1,1,26,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14843",260300,26,4499,42.09654722,-86.41616389,1,1,6,4,21,4,0,9,0,3,2,0,1,3,1,1,26,1,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14844",260301,26,3425,42.734325,-84.47108611,3,3,6,7,1,6,0,12,0,2,2,0,1,3,1,2,26,2,2,2,2,2,1,1,2,2,2,3,2,2,1,2,2,2,"Michigan",1
"14845",260302,26,3157,42.95411667,-84.20673333,1,1,6,7,4,4,0,42,0,1,1,0,4,2,1,1,26,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14846",260303,26,3710,42.53934167,-85.84859444,1,1,6,3,21,6,0,33,0,1,1,0,4,5,1,1,26,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14847",260304,26,2668,43.28235278,-84.135525,1,1,6,7,19,4,0,1,0,1,1,0,4,1,1,1,26,1,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14848",260305,26,2139,44.00212222,-84.52985,2,2,5,6,20,4,0,1,0,1,1,0,1,1,1,1,26,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,"Michigan",1
"14849",260306,26,4139,42.31410833,-83.09314444,3,3,6,7,22,6,0,12,0,1,1,0,1,3,10,1,26,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,"Michigan",1
"14850",260307,26,4325,42.21231944,-83.28778611,1,1,6,6,22,6,0,44,0,1,1,0,2,2,1,1,26,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14851",260308,26,4826,41.90244167,-83.724275,1,1,6,6,11,4,0,9,0,1,1,0,1,1,1,1,26,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14852",260309,26,3036,43.03128889,-86.22312222,2,2,6,4,16,4,0,12,0,3,3,0,1,1,1,1,26,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,"Michigan",0
"14853",260310,26,4048,42.36251111,-83.31311944,7,7,6,2,18,6,0,12,0,2,2,0,1,1,1,1,26,2,2,2,1,3,2,2,2,2,2,3,1,2,1,2,2,2,"Michigan",0
"14854",260311,26,4175,42.29298333,-83.37593611,1,1,6,7,20,6,0,8,0,1,1,0,4,1,10,1,26,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,"Michigan",0
"14855",260312,26,1129,45.58328889,-84.79206667,1,1,6,2,20,4,0,1,0,1,1,0,4,1,10,1,26,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,"Michigan",1
"14856",260313,26,4012,42.38035833,-83.18846389,1,1,6,3,13,1,0,25,0,1,1,0,3,1,1,1,26,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14857",260314,26,4515,42.0873,-83.45582222,2,2,6,2,7,4,0,12,0,1,1,0,1,1,1,1,26,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,"Michigan",0
"14858",260315,26,3960,42.40053333,-82.94979167,2,2,6,4,19,6,0,8,0,1,1,0,4,8,10,2,26,2,2,2,1,1,2,1,1,2,1,3,2,2,2,2,2,2,"Michigan",0
"14859",260316,26,1818,44.49099444,-85.40661111,1,1,6,5,2,2,0,34,0,1,1,0,4,2,10,1,26,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,"Michigan",0
"14860",260317,26,4125,42.32324722,-85.52213333,1,1,6,5,23,3,0,9,0,3,2,0,1,2,1,1,26,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,"Michigan",0
"14861",260318,26,2390,43.62888056,-84.80808611,1,1,6,4,5,4,0,34,0,1,1,0,4,2,1,1,26,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,"Michigan",1
"14862",260319,26,2206,43.86645,-86.05879167,2,2,6,1,8,4,0,11,0,1,1,0,1,1,1,1,26,1,2,1,2,1,1,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14863",260320,26,2784,43.17848611,-85.56591667,2,2,6,1,20,4,0,42,0,1,1,0,4,1,1,1,26,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,"Michigan",1
"14864",260321,26,3590,42.6281,-83.32532778,1,1,6,6,7,2,0,31,0,1,1,0,4,1,1,1,26,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14865",260322,26,3416,42.74090278,-83.45428611,2,2,6,7,18,2,0,12,1,2,3,0,1,1,2,1,26,1,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14866",260323,26,3400,42.75,-83.47501111,2,2,6,5,18,4,0,12,0,1,1,0,1,1,1,1,26,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14867",260324,26,4193,42.28451667,-83.30963611,2,2,6,7,21,6,0,12,0,2,3,0,1,3,10,1,26,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,2,2,"Michigan",0
"14868",260325,26,4049,42.36201944,-83.26043333,2,2,6,4,14,6,0,12,0,2,3,0,1,1,10,1,26,2,2,1,1,2,1,1,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14869",260326,26,4789,41.92793333,-86.25431111,3,3,6,3,23,4,0,12,0,1,1,0,1,2,1,1,26,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14870",260327,26,3522,42.674425,-84.49309444,4,4,6,2,6,1,0,42,1,5,1,0,5,4,10,2,26,1,1,1,1,1,2,2,2,2,2,3,2,2,1,2,2,2,"Michigan",0
"14871",260328,26,2598,43.37914722,-83.87058056,1,1,6,3,23,4,0,59,0,1,1,0,4,2,1,1,26,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",1
"14872",260329,26,4701,41.98173056,-83.80165833,2,2,6,4,17,3,0,12,0,3,2,0,1,1,1,1,26,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14873",260330,26,3891,42.43306944,-82.98621944,4,4,6,3,14,6,0,12,0,2,2,0,1,1,1,1,26,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14874",260331,26,3352,42.79767222,-86.12371111,5,5,6,1,4,4,0,12,0,1,1,0,1,3,1,1,26,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,"Michigan",1
"14875",260332,26,4318,42.218725,-83.28803889,5,5,6,3,13,6,0,12,0,2,2,0,1,1,10,1,26,2,2,1,1,3,2,2,2,2,2,3,2,1,1,2,2,2,"Michigan",0
"14876",260333,26,2240,43.81368611,-85.07412778,3,3,6,7,15,4,0,1,0,1,1,0,4,1,1,1,26,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,"Michigan",0
"14877",260334,26,3042,43.02820556,-83.67931111,1,1,6,1,2,1,0,12,0,1,1,0,1,3,10,1,26,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,"Michigan",1
"14878",260335,26,3708,42.54293333,-83.36072222,3,3,6,6,14,4,0,12,0,2,2,0,1,1,10,1,26,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14879",260336,26,3464,42.70827778,-83.24268056,4,4,6,6,23,3,0,12,0,8,1,0,1,2,1,1,26,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,"Michigan",1
"14880",260337,26,3930,42.4151,-83.00944444,2,2,6,1,0,6,0,44,0,1,1,0,1,3,2,2,26,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,"Michigan",0
"14881",260338,26,4044,42.36359444,-83.03938889,3,3,6,1,21,6,0,12,0,2,2,0,1,5,1,1,26,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,1,2,"Michigan",0
"14882",260339,26,4545,42.06761944,-84.99996389,1,1,6,1,2,4,0,30,0,1,1,0,4,2,1,1,26,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14883",260340,26,4364,42.18615833,-86.35100556,1,1,6,1,19,4,0,1,0,1,1,0,1,1,1,1,26,1,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14884",260341,26,1499,44.96582222,-84.37119444,1,1,6,2,0,4,0,34,0,1,1,0,4,2,5,1,26,1,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,"Michigan",0
"14885",260342,26,2381,43.64079167,-84.65604167,2,2,6,7,20,4,0,42,0,1,1,0,4,1,10,1,26,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14886",260343,26,4642,42.02178333,-84.67064444,4,4,6,1,18,4,0,12,0,1,1,0,1,1,1,1,26,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,"Michigan",0
"14887",260344,26,2756,43.19679167,-85.72342222,8,8,7,4,12,3,0,12,0,1,1,0,1,1,10,1,26,1,2,1,1,3,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14888",260345,26,3582,42.63314722,-83.39233333,1,1,7,5,7,4,0,52,0,1,1,0,4,1,10,1,26,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14889",260346,26,2565,43.41551389,-84.03844167,3,3,7,5,12,3,0,12,0,2,2,0,1,1,1,2,26,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14890",260348,26,1573,44.88803333,-85.14902222,1,1,7,7,0,4,0,42,0,1,1,0,4,2,10,1,26,1,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,"Michigan",1
"14891",260349,26,3345,42.79994444,-84.73901944,11,11,7,5,16,1,0,12,0,1,1,0,1,1,1,1,26,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,"Michigan",0
"14892",260350,26,4487,42.10180278,-83.72744444,1,1,7,6,21,4,0,19,0,1,1,0,5,2,1,1,26,1,2,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14893",260351,26,2154,43.98335,-84.05526944,1,1,7,3,22,3,0,34,0,1,1,0,4,2,10,1,26,1,2,2,1,1,2,1,2,1,2,3,1,2,2,2,2,2,"Michigan",0
"14894",260352,26,2201,43.87572778,-86.27837778,4,4,7,1,19,4,0,12,0,2,2,0,1,1,1,2,26,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,"Michigan",1
"14895",260353,26,4911,41.84967222,-85.652275,1,1,7,7,3,4,0,42,0,1,1,0,4,2,5,1,26,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14896",260354,26,2444,43.58008056,-83.88565,1,1,7,1,21,6,0,30,0,1,1,0,4,5,1,1,26,2,2,2,2,1,1,1,2,2,1,3,2,2,2,2,2,2,"Michigan",1
"14897",260355,26,3860,42.44820278,-83.02358889,1,1,7,6,21,3,0,8,1,2,3,0,1,5,1,1,26,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,"Michigan",0
"14898",260356,26,3908,42.425775,-83.07282778,5,5,7,7,23,6,0,12,0,2,2,0,1,3,1,1,26,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,"Michigan",0
"14899",260357,26,3914,42.42383611,-82.99317222,2,2,7,5,21,6,0,12,1,2,2,0,1,3,1,1,26,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,"Michigan",2
"14900",260358,26,4322,42.21643889,-86.10848056,3,3,7,2,11,4,0,12,0,2,2,0,1,1,1,1,26,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14901",260359,26,3925,42.41796667,-83.60843611,2,2,7,5,15,4,0,12,0,8,1,0,1,1,1,1,26,1,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14902",260360,26,2566,43.41540833,-84.03299167,9,9,7,3,16,3,0,12,0,1,1,0,1,1,10,2,26,1,2,1,1,3,2,2,2,2,2,1,2,1,2,2,2,2,"Michigan",1
"14903",260361,26,4007,42.38364444,-83.15918333,3,3,7,5,13,6,0,19,0,1,1,0,5,1,1,1,26,2,2,1,1,1,2,1,2,2,1,3,2,2,1,2,2,2,"Michigan",0
"14904",260362,26,4126,42.32213333,-83.09109167,1,2,7,4,11,6,0,8,0,1,1,0,1,1,10,1,26,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,"Michigan",0
"14905",260363,26,3940,42.41105278,-82.914975,2,2,6,2,7,6,0,42,0,1,1,0,4,1,1,1,26,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14906",260364,26,3119,42.98215,-82.42749167,8,8,7,4,13,6,0,12,0,2,2,0,1,1,1,1,26,2,2,1,1,3,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14907",260365,26,3873,42.44376667,-83.23934444,1,1,6,3,18,3,0,8,0,3,2,0,1,1,1,1,26,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,"Michigan",0
"14908",260366,26,4413,42.15325556,-83.68408333,6,6,7,4,12,2,0,12,0,1,1,0,1,1,1,1,26,1,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14909",260367,26,1403,45.11861389,-84.69390556,1,1,7,5,18,4,0,42,0,1,1,0,4,1,1,1,26,1,2,2,1,1,2,1,2,2,2,3,2,2,1,2,2,2,"Michigan",0
"14910",260368,26,4277,42.24561111,-83.230675,1,1,7,5,23,6,0,8,0,3,2,0,1,3,1,1,26,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,"Michigan",0
"14911",260369,26,1951,44.27727222,-84.20299167,2,2,7,6,17,3,0,12,0,1,1,0,1,1,1,1,26,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14912",260370,26,2200,43.88083611,-84.02108056,1,1,7,7,6,1,0,1,0,1,1,0,3,1,1,1,26,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,"Michigan",0
"14913",260371,26,4899,41.85977222,-86.49418889,1,1,7,5,13,4,0,8,0,1,1,0,4,1,10,1,26,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,"Michigan",0
"14914",260372,26,1768,44.55715833,-83.724075,1,1,7,5,7,3,0,38,0,1,1,0,5,1,1,1,26,1,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",1
"14915",260373,26,4292,42.23477778,-83.60863333,1,1,7,7,17,6,0,9,0,1,1,0,1,1,1,1,26,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,"Michigan",1
"14916",260374,26,4162,42.301825,-85.58758333,3,3,7,1,1,2,0,12,0,2,2,0,1,3,1,1,26,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14917",260375,26,3139,42.96604167,-82.45813611,1,1,7,1,5,3,0,5,0,1,1,0,4,3,1,1,26,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14918",260376,26,4783,41.93413611,-83.38994444,1,1,7,1,6,3,0,33,0,1,1,0,4,4,10,1,26,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14919",260377,26,898,46.27770278,-84.50840833,1,1,7,2,0,4,0,42,0,1,1,0,4,2,1,1,26,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14920",260378,26,3578,42.63678889,-82.61639167,3,3,7,7,21,3,0,12,0,1,1,0,1,1,1,1,26,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,"Michigan",1
"14921",260379,26,1652,44.75787778,-85.37361389,2,2,7,2,23,4,0,35,0,1,1,0,4,2,2,1,26,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,"Michigan",1
"14922",260380,26,2442,43.58273611,-84.68780833,4,4,7,2,17,4,0,12,0,2,2,0,1,1,1,1,26,1,2,1,1,3,2,1,2,2,2,3,1,1,2,2,2,2,"Michigan",0
"14923",260381,26,2801,43.17223611,-86.20663611,1,1,7,5,0,2,0,35,1,19,1,0,4,3,10,1,26,2,2,2,1,1,2,1,2,1,2,3,2,2,2,2,2,2,"Michigan",0
"14924",260382,26,3893,42.43235556,-83.11553611,1,1,7,1,20,3,0,33,0,7,1,0,3,1,1,1,26,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14925",260383,26,837,46.48368611,-84.68324722,1,1,7,3,20,4,0,42,0,1,1,0,4,1,1,1,26,1,2,2,1,1,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14926",260384,26,3965,42.39850278,-83.27641667,2,2,7,5,11,2,0,59,0,1,1,0,4,1,1,1,26,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14927",260385,26,3765,42.50333889,-83.69193611,2,2,7,5,18,4,0,12,0,1,1,0,1,1,1,1,26,1,3,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14928",260386,26,1445,45.04513611,-84.43884444,4,4,7,1,11,4,0,12,0,1,1,0,1,1,1,1,26,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14929",260387,26,4014,42.37942222,-83.193225,1,1,7,5,5,1,0,8,0,1,1,0,1,3,1,1,26,2,2,2,1,1,2,2,1,2,2,3,2,2,2,2,2,2,"Michigan",0
"14930",260388,26,3350,42.79794444,-82.73374722,2,2,7,4,20,6,0,12,0,8,1,0,1,1,1,1,26,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,"Michigan",1
"14931",260389,26,4918,41.84594444,-83.91941111,6,6,7,6,14,2,0,12,0,1,1,0,1,1,1,1,26,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,"Michigan",0
"14932",260390,26,2409,43.61676389,-84.74805556,1,1,7,6,5,4,0,9,0,1,1,0,1,2,2,1,26,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,"Michigan",0
"14933",260391,26,3931,42.41490556,-83.24267778,6,6,7,5,23,6,0,12,0,1,1,0,1,3,1,1,26,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,"Michigan",1
"14934",260392,26,3826,42.46601389,-85.131675,1,1,7,7,12,3,0,35,0,1,1,0,4,1,1,1,26,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,"Michigan",0
"14935",260393,26,3620,42.60765278,-83.08574444,2,2,7,1,2,6,0,30,0,1,1,0,4,2,1,2,26,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,"Michigan",1
"14936",260394,26,4116,42.32651944,-83.16091944,1,1,7,5,18,1,0,8,0,1,1,0,1,1,1,1,26,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,"Michigan",0
"14937",260395,26,4104,42.33103611,-85.20980556,1,1,7,5,1,3,0,30,0,1,1,0,4,3,1,1,26,2,2,2,1,1,2,1,2,2,2,3,1,2,2,2,2,2,"Michigan",0
"14938",260397,26,3771,42.49984444,-83.04611944,2,2,7,2,5,6,0,33,0,1,1,0,4,3,1,1,26,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,"Michigan",0
"14939",260399,26,3786,42.49235,-84.22051667,1,1,7,1,21,4,0,59,0,1,1,0,4,2,1,1,26,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14940",260401,26,3111,42.98858056,-82.53731389,1,1,7,3,11,4,0,30,0,1,1,0,4,1,1,1,26,1,2,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14941",260402,26,3013,43.04146111,-83.71614444,1,1,7,7,4,6,0,42,0,1,1,0,4,4,1,1,26,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14942",260403,26,3126,42.97443889,-83.67265556,2,2,7,3,10,6,0,12,0,2,2,0,1,1,1,1,26,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14943",260404,26,4393,42.16637778,-85.20719722,3,3,7,4,7,3,0,12,0,2,2,0,1,1,1,1,26,1,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14944",260405,26,2736,43.21316111,-86.06763056,5,5,7,4,9,4,0,12,0,2,2,0,1,1,1,3,26,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,"Michigan",0
"14945",260406,26,4321,42.21831944,-83.68543056,2,2,7,5,12,2,0,1,0,1,1,0,4,1,1,1,26,1,2,1,1,1,2,1,2,1,2,3,2,1,2,2,2,2,"Michigan",0
"14946",260407,26,882,46.33312222,-86.92881944,3,3,7,3,19,3,0,12,0,2,2,0,1,1,1,1,26,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,"Michigan",0
"14947",260408,26,3641,42.58865,-84.79725556,2,2,7,5,21,4,0,15,0,1,1,0,1,2,1,1,26,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,"Michigan",0
"14948",260409,26,3846,42.45336667,-82.92050278,2,2,7,4,21,6,0,12,0,8,1,0,1,3,10,1,26,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,"Michigan",0
"14949",260410,26,3721,42.53554444,-86.03339444,2,2,7,5,0,4,0,42,0,1,1,0,4,2,1,1,26,1,2,2,1,1,2,1,2,1,2,3,1,2,2,2,2,2,"Michigan",0
"14950",260411,26,1694,44.69042778,-85.73674167,3,3,7,5,12,4,0,12,0,1,1,0,1,1,1,1,26,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,"Michigan",0
"14951",260412,26,3597,42.622625,-83.05178611,2,2,7,1,22,6,0,12,0,1,1,0,1,3,1,1,26,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,"Michigan",1
"14952",260413,26,4124,42.32379444,-83.05955278,1,1,7,5,0,6,0,18,0,1,1,0,1,3,1,1,26,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,"Michigan",1
"14953",260414,26,1050,45.74573056,-87.09021667,2,2,7,6,21,2,0,12,0,2,2,0,1,5,10,1,26,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,"Michigan",1
"14954",260415,26,5012,41.798175,-86.06930278,3,3,7,7,6,2,0,12,0,1,1,0,1,1,1,1,26,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,"Michigan",0
